id,sitzung,wahlperiode,in_writing,sequence,text,speaker_cleaned,speaker_fp,filename,speaker,speaker_party,type

Wir verkürzen die Fragestunde um die überzogenen Minuten, wie es üblich ist.

Zu Beginn der Fragestunde rufe ich nach Nr. 10 Abs. 2 der Richtlinien für die Fragestunde die dringlichen Fragen auf Drucksache 17/5171 (neu) auf.

Wir kommen zunächst zu den dringlichen Fragen im Geschäftsbereich des Auswärtigen Amtes. Zur Beantwortung steht Staatsminister Dr. Werner Hoyer zur Verfügung.

Ich rufe die Frage 1 der Kollegin Enkelmann auf:

Welche Garantien und Zusagen machte der Bundesaußenminister Dr. Guido Westerwelle bei seinem jetzt bekannt gewordenen Telefonat mit der Außenministerin der USA, vergleiche Süddeutsche Zeitung vom 21. März 2011, bezüglich der Nutzung der Stützpunkte der USA in Deutschland zum Einsatz gegen Libyen?

Herr Minister.",Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17098.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
191390,98,17,0,216,"Haben Sie eine Nachfrage, Frau Enkelmann? - Bitte schön.",Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17098.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
191392,98,17,0,218,Herr Staatsminister.,Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17098.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
191396,98,17,0,222,Das war noch nicht die zweite Frage?,Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17098.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
191398,98,17,0,224,"Das war ein Zwiegespräch, das hier nicht gestattet ist, Frau Enkelmann. Die zweite Frage können Sie jetzt stellen.",Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17098.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
191401,98,17,0,227,"Ich weise darauf hin, dass natürlich nichts so sicher ist wie das Protokoll der Protokollantinnen und Protokollanten des Deutschen Bundestages.

Frau Daðdelen, Sie haben eine Nachfrage.",Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17098.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
191406,98,17,0,232,"Frau Daðdelen, Sie haben nicht die Möglichkeit, zwei Nachfragen zu stellen; das darf nur die ursprüngliche Fragestellerin.",Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17098.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
191408,98,17,0,234,Die dringliche Frage 2 des Kollegen Omid Nouripour wird schriftlich beantwortet.,Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17098.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
191411,98,17,0,237,,Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17098.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
191414,98,17,0,240,"Frau Keul, Ihre erste Nachfrage.",Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17098.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
191417,98,17,0,243,Sie haben eine zweite Nachfrage? - Bitte schön.,Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17098.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
191419,98,17,0,245,Natürlich. Es waren zwei Fragen; es gibt insgesamt vier Nachfragen.,Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17098.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
191422,98,17,0,248,Sie haben eine weitere Nachfrage? - Bitte sehr.,Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17098.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
191425,98,17,0,251,"Frau Keul, Sie haben noch eine Nachfrage.",Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17098.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
191428,98,17,0,254,Frau Daðdelen.,Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17098.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
191431,98,17,0,257,Frau Höger hat eine Nachfrage. - Bitte schön.,Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17098.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
193136,99,17,0,1214,Herr Kollege Heil.,Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17099.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
193140,99,17,0,1218,Die Kollegin Marie-Luise Dött hat das Wort für die CDU/CSU-Fraktion.,Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17099.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
193142,99,17,0,1220,,Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17099.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
193167,99,17,0,1245,"Frau Dött, möchten Sie Herrn Kelber die Gelegenheit zu einer Zwischenfrage geben?",Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17099.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
193204,99,17,0,1282,Frau Dött.,Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17099.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
193212,99,17,0,1290,Zu einer Kurzintervention der Kollege Kelber.,Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17099.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
193217,99,17,0,1295,Frau Dött zur Reaktion.,Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17099.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
193219,99,17,0,1297,Dann habe ich noch eine Kurzintervention des Kollegen Lenkert.,Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17099.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
193233,99,17,0,1311,"Herr Lenkert, bitte.",Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17099.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
193235,99,17,0,1313,Frau Dött.,Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17099.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
193239,99,17,0,1317,"Damit schließe ich die Aussprache.

Interfraktionell wird Überweisung der Vorlagen auf den Drucksachen 17/5181, 17/5202, 17/5179, 17/5180 und 17/5182 an die Ausschüsse vorgeschlagen, die Sie in der Tagesordnung finden. - Damit sind Sie einverstanden. Dann ist das so beschlossen.

Tagesordnungspunkt 4 d. Wir kommen zur Abstimmung über den Gesetzentwurf der Fraktion Bündnis 90/ Die Grünen zur Änderung des Energiewirtschaftsgesetzes. Der Ausschuss für Wirtschaft und Technologie empfiehlt unter Buchstabe a seiner Beschlussempfehlung auf Drucksache 17/5148, den Gesetzentwurf auf Drucksache 17/3182 abzulehnen. Diejenigen, die dem Gesetzentwurf zustimmen wollen, bitte ich um ihr Handzeichen. - Gegenstimmen? - Enthaltungen? - Damit ist der Gesetzentwurf in zweiter Beratung bei Zustimmung von Bünd-nis 90/Die Grünen und der Linken abgelehnt. Dagegen haben CDU/CSU und FDP gestimmt. Die Fraktion der SPD hat sich enthalten. Eine dritte Beratung entfällt dementsprechend.

Tagesordnungspunkt 4 c. Wir setzen die Abstimmung über die Beschlussempfehlung des Ausschusses für Wirtschaft und Technologie auf Drucksache 17/5148 fort. Der Ausschuss empfiehlt unter Buchstabe b seiner Beschlussempfehlung die Ablehnung des Antrages der Fraktion der SPD auf Drucksache 17/3649 mit dem Titel ""Die Energieversorgung in kommunaler Hand"". Wer stimmt für diese Beschlussempfehlung? - Wer stimmt dagegen? - Enthaltungen? - Die Beschlussempfehlung ist angenommen mit den Stimmen von CDU/CSU und FDP. Dagegen hat die SPD gestimmt. Linke und Bündnis 90/Die Grünen haben sich enthalten.

Unter Buchstabe c seiner Beschlussempfehlung empfiehlt der Ausschuss die Ablehnung des Antrages der Fraktion Die Linke auf Drucksache 17/3671 mit dem Titel ""Energienetze in die öffentliche Hand - Kommunalisierung der Energieversorgung erleichtern - Transparenz und demokratische Kontrolle stärken"". Wer stimmt für diese Beschlussempfehlung? - Wer stimmt dagegen? - Enthaltungen? - Die Beschlussempfehlung ist gegen die Stimmen der Fraktion Die Linke angenommen. Die übrigen Fraktionen haben dafür gestimmt.

Wir kommen zur Abstimmung über den Antrag der Fraktionen von SPD und Bündnis 90/Die Grünen auf Drucksache 17/5183 mit dem Titel ""Keine Hermesbürgschaften für Atomtechnologien"". Wer stimmt für den Antrag? - Wer stimmt dagegen? - Enthaltungen? - Der Antrag ist bei Zustimmung der Oppositionsfraktionen abgelehnt. Die Koalitionsfraktionen waren dagegen.",Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17099.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
193243,99,17,0,1321,"Jetzt rufe ich Tagesordnungspunkt 33 a bis f sowie 33 h bis k und 24 sowie Zusatzpunkt 8 a und b auf:

33	 a)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Anpassung der Vorschriften über den Wertersatz bei Widerruf von Fernabsatzverträgen und über verbundene Verträge

- Drucksache 17/5097 -

Überweisungsvorschlag:

Rechtsausschuss (f)

Ausschuss für Wirtschaft und Technologie

b)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zu dem Abkommen vom 4. Februar 2010 zwischen der Bundesrepublik Deutschland und der Französischen Republik über den Güterstand der Wahl-Zugewinngemeinschaft

- Drucksache 17/5126 -

Überweisungsvorschlag:

Rechtsausschuss (f)

Ausschuss für Familie, Senioren, Frauen und Jugend

c)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Sechsten Gesetzes zur Änderung von Verbrauchsteuergesetzen

- Drucksachen 17/5127, 17/5201 -

Überweisungsvorschlag:

Finanzausschuss

d)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zu dem Abkommen vom 9. April 2010 zwischen der Bundesrepublik Deutschland und dem Commonwealth der Bahamas über die Unterstützung in Steuer- und Steuerstrafsachen durch Informationsaustausch

- Drucksache 17/5128 -

Überweisungsvorschlag:

Finanzausschuss (f)

Rechtsausschuss

e)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zu dem Abkommen vom 27. Juli 2010 zwischen der Bundesrepublik Deutschland und dem Fürstentum Monaco über die Unterstützung in Steuer- und Steuerstrafsachen durch Informationsaustausch

- Drucksache 17/5129 -

Überweisungsvorschlag:

Finanzausschuss (f)

Rechtsausschuss

f)	Erste Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zu dem Abkommen vom 27. Mai 2010 zwischen der Regierung der Bundesrepublik Deutschland und der Regierung der Kaimaninseln über die Unterstützung in Steuer- und Steuerstrafsachen durch Informationsaustausch

- Drucksache 17/5130 -

Überweisungsvorschlag:

Finanzausschuss (f)

Rechtsausschuss

h)	Beratung des Antrags der Abgeordneten Dr. Günter Krings, Dr. Hans-Peter Uhl, Reinhard Grindel, weiterer Abgeordneter und der Fraktion der CDU/CSU sowie der Abgeordneten Hartfrid Wolff (Rems-Murr), Gisela Piltz, Manuel Höferlin, weiterer Abgeordneter und der Fraktion der FDP

zu der Mitteilung der Kommission an das Europäische Parlament und den Rat Auf dem Weg zu einer verstärkten europäischen Katastrophenabwehr: die Rolle von Katastrophenschutz und humanitärer Hilfe",Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17099.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
193245,99,17,0,1323,"hier: Stellungnahme gegenüber der Bundesregierung gemäß Artikel 23 Absatz 2 des Grundgesetzes i. V. m. § 9 des Gesetzes über die Zusammenarbeit von Bundesregierung und Deutschem Bundestag in Angelegenheiten der Europäischen Union

Katastrophenabwehr in Europa effektiv gestalten

- Drucksache 17/5194 -

Überweisungsvorschlag:

Innenausschuss (f)

Auswärtiger Ausschuss

Sportausschuss

Verteidigungsausschuss

Ausschuss für die Angelegenheiten der Europäischen Union

i)	Beratung des Antrags der Abgeordneten Jutta Krellmann, Sabine Zimmermann, Diana Golze, weiterer Abgeordneter und der Fraktion DIE LINKE

Arbeitnehmerfreizügigkeit sozial gestalten

- Drucksache 17/5177 -

Überweisungsvorschlag:

Ausschuss für Arbeit und Soziales (f)

Finanzausschuss

Ausschuss für Wirtschaft und Technologie

Ausschuss für die Angelegenheiten der Europäischen Union

j)	Beratung des Antrags der Abgeordneten Markus Kurth, Fritz Kuhn, Brigitte Pothmer, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Alternativen zur öffentlichen Ausschreibung für Leistungen der Integrationsfachdienste ermöglichen

- Drucksache 17/5205 -

Überweisungsvorschlag:

Ausschuss für Arbeit und Soziales (f)

Ausschuss für Wirtschaft und Technologie

Ausschuss für Familie, Senioren, Frauen und Jugend

Ausschuss für die Angelegenheiten der Europäischen Union

Haushaltsausschuss

k)	Beratung des Antrags der Abgeordneten Dr. Wolfgang Strengmann-Kuhn, Fritz Kuhn, Stephan Kühn, weiterer Abgeordneter und der Fraktion BÜNDNIS 90/DIE GRÜNEN

Gleiches Rentenrecht in Ost und West

- Drucksache 17/5207 -

Überweisungsvorschlag:

Ausschuss für Arbeit und Soziales (f)

Innenausschuss

24	Beratung des Antrags der Abgeordneten Josip Juratovic, Ottmar Schreiner, Anette Kramme, weiterer Abgeordneter und der Fraktion der SPD

Wirkungsvolle Sanktionen zur Stärkung von Europäischen Betriebsräten umsetzen

- Drucksache 17/5184 -

Überweisungsvorschlag:

Ausschuss für Arbeit und Soziales (f)

Rechtsausschuss

Ausschuss für Wirtschaft und Technologie

Ausschuss für die Angelegenheiten der Europäischen Union

ZP 8 a)	Beratung des Antrags der Abgeordneten Doris Barnett, Andrea Wicklein, Manfred Nink, weiterer Abgeordneter und der Fraktion der SPD

Stärkung der Gemeinschaftsaufgabe ""Verbesserung der regionalen Wirtschaftsstruktur"" - Finanzierung langfristig sichern

- Drucksache 17/5185 -

Überweisungsvorschlag:

Ausschuss für Wirtschaft und Technologie (f)

Finanzausschuss

Ausschuss für Arbeit und Soziales

Ausschuss für Verkehr, Bau und Stadtentwicklung

Ausschuss für die Angelegenheiten der Europäischen Union

Haushaltsausschuss

b)	Beratung des Antrags der Abgeordneten Inge Höger, Herbert Behrens, Jan van Aken, weiterer Abgeordneter und der Fraktion DIE LINKE

Schutz vor militärischem Fluglärm

- Drucksache 17/5206 -

Überweisungsvorschlag:

Verteidigungsausschuss (f)

Ausschuss für Gesundheit

Ausschuss für Verkehr, Bau und Stadtentwicklung

Hierbei handelt es sich um Überweisungen im vereinfachten Verfahren ohne Debatte. Interfraktionell wird vorgeschlagen, die Vorlagen an die in der Tagesordnung aufgeführten Ausschüsse zu überweisen. Sind Sie damit einverstanden? - Das ist der Fall. Dann ist das so beschlossen.

Wir kommen nun zu Tagesordnungspunkt 34 a bis q. Es handelt sich um Beschlussfassungen zu Vorlagen, zu denen keine Aussprache vorgesehen ist.

Tagesordnungspunkt 34 a:

Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zu dem Abkommen vom 20. August 2009 zwischen der Bundesrepublik Deutschland und der Schweizerischen Eidgenossenschaft über die Wehrpflicht der Doppelstaater/Doppelbürger

- Drucksache 17/4810 -

Beschlussempfehlung und Bericht des Verteidigungsausschusses (12. Ausschuss)

- Drucksache 17/5068 -

Berichterstattung:

Abgeordnete Dr. Karl A. Lamers (Heidelberg)

Fritz Rudolf Körper

Elke Hoff

Paul Schäfer (Köln)

Agnes Malczak

Der Verteidigungsausschuss empfiehlt in seiner Beschlussempfehlung auf Drucksache 17/5068, den Gesetzentwurf der Bundesregierung auf Drucksache 17/4810 anzunehmen. Wer möchte dem Gesetzentwurf zustimmen? - Wer ist dagegen? - Enthaltungen? - Der Gesetzentwurf ist angenommen. Enthalten hat sich die Fraktion Die Linke. Die übrigen Fraktionen haben dafür gestimmt.

Dritte Beratung

und Schlussabstimmung. Wer dem zustimmen möchte, den bitte ich, sich zu erheben. - Wer stimmt dagegen? - Wer enthält sich? - Damit ist der Gesetzentwurf in dritter Beratung mit dem gleichen Stimmenverhältnis wie zuvor angenommen.

Tagesordnungspunkt 34 b:

Zweite Beratung und Schlussabstimmung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zu der Vereinbarung vom 16. April 2009 über die Änderungen des Übereinkommens vom 5. September 1998 zwischen der Regierung der Bundesrepublik Deutschland, der Regierung des Königreichs Dänemark und der Regierung der Republik Polen über das Multinationale Korps Nordost

- Drucksache 17/4809 -

Beschlussempfehlung und Bericht des Verteidigungsausschusses (12. Ausschuss)

- Drucksache 17/5084 -

Berichterstattung:

Abgeordnete Dr. Karl A. Lamers (Heidelberg)

Lars Klingbeil

Elke Hoff

Paul Schäfer (Köln)

Omid Nouripour

Der Verteidigungsausschuss empfiehlt in seiner Beschlussempfehlung auf Drucksache 17/5084, den Gesetzentwurf der Bundesregierung auf Drucksache 17/4809 anzunehmen. Hier gibt es nur zwei Lesungen. Ich bitte diejenigen, die dem Gesetzentwurf zustimmen wollen, sich zu erheben. - Wer stimmt dagegen? - Enthaltungen? - Der Gesetzentwurf ist bei Enthaltung der Fraktion Die Linke angenommen. Die übrigen Fraktionen haben zugestimmt.

Tagesordnungspunkt 34 c:

-			Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Beschleunigung der Zahlung von Entschädigungsleistungen bei der Anrechnung des Lastenausgleichs und zur Änderung des Aufbauhilfefondsgesetzes (ZEALG)

- Drucksache 17/4807 -

Beschlussempfehlung und Bericht des Finanzausschusses (7. Ausschuss)

- Drucksache 17/5086 -

Berichterstattung:

Abgeordnete Manfred Kolbe

Petra Hinz (Essen)

-			Bericht des Haushaltsausschusses (8. Ausschuss) gemäß § 96 der Geschäftsordnung

- Drucksache 17/5087 -

Berichterstattung:

Abgeordnete Norbert Barthle

Carsten Schneider (Erfurt)

Otto Fricke

Roland Claus

Alexander Bonde

Der Finanzausschuss empfiehlt in seiner Beschlussempfehlung auf Drucksache 17/5086, den Gesetzentwurf der Bundesregierung auf Drucksache 17/4807 in der Ausschussfassung anzunehmen. Wer diesem Gesetzentwurf zustimmen möchte, den bitte ich um das Handzeichen. - Wer ist dagegen? - Enthaltungen? - Das ist in zweiter Beratung einstimmig angenommen.

Dritte Beratung

und Schlussabstimmung. Wer ist dafür und steht daher bitte auf? - Wer ist dagegen? - Enthaltungen? - Damit ist der Gesetzentwurf in dritter Beratung einstimmig angenommen.

Tagesordnungspunkt 34 d:

Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zu dem Abkommen vom 1. Juli 2010 zwischen der Bundesrepublik Deutschland und den Vereinigten Arabischen Emiraten zur Vermeidung der Doppelbesteuerung und der Steuerverkürzung auf dem Gebiet der Steuern vom Einkommen

- Drucksache 17/4806 -

Beschlussempfehlung und Bericht des Finanzausschusses (7. Ausschuss)

- Drucksache 17/5186 -

Berichterstattung:

Abgeordnete Manfred Kolbe

Dr. Birgit Reinemund

Dr. Thomas Gambke

Der Finanzausschuss empfiehlt in seiner Beschlussempfehlung auf Drucksache 17/5186, den Gesetzentwurf der Bundesregierung auf Drucksache 17/4806 anzunehmen. Wer möchte für den Gesetzentwurf stimmen? - Wer ist dagegen? - Enthaltungen? - Der Gesetzentwurf ist in zweiter Beratung bei Enthaltung der Fraktion Die Linke und Zustimmung der übrigen Fraktionen angenommen.

Dritte Beratung

und Schlussabstimmung. Wer ist dafür und steht daher bitte auf? - Wer ist dagegen? - Enthaltungen? - Der Gesetzentwurf ist in dritter Beratung mit dem gleichen Stimmverhältnis wie vorher angenommen.

Tagesordnungspunkt 34 e:

Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes zur Durchführung der Verordnung (EG) Nr. 4/2009 und zur Neuordnung bestehender Aus- und Durchführungsbestimmungen auf dem Gebiet des internationalen Unterhaltsverfahrensrechts

- Drucksache 17/4887 -

Beschlussempfehlung und Bericht des Rechtsausschusses (6. Ausschuss)

- Drucksache 17/5240 -

Berichterstattung:

Abgeordnete Ute Granold

Sonja Steffen

Stephan Thomae

Jörn Wunderlich

Ingrid Hönlinger

Der Rechtsausschuss empfiehlt in seiner Beschlussempfehlung auf Drucksache 17/5240, den Gesetzentwurf der Bundesregierung auf Drucksache 17/4887 in der Ausschussfassung anzunehmen. Wer möchte dem Gesetzentwurf zustimmen? - Gegenstimmen? - Enthaltungen? - Der Gesetzentwurf ist in zweiter Beratung einstimmig angenommen.

Dritte Beratung

und Schlussabstimmung. Erheben mögen sich bitte diejenigen, die zustimmen wollen. - Wer ist dagegen? - Enthaltungen? - Der Gesetzentwurf ist auch in dritter Beratung einstimmig angenommen.

Tagesordnungspunkt 34 f:

Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Dritten Gesetzes zur Änderung des Straßenverkehrsgesetzes und anderer Gesetze

- Drucksache 17/4144 -

Beschlussempfehlung und Bericht des Ausschusses für Verkehr, Bau und Stadtentwicklung (15. Ausschuss)

- Drucksache 17/5169 -

Berichterstattung:

Abgeordnete Kirsten Lühmann

Der Ausschuss für Verkehr, Bau und Stadtentwicklung empfiehlt in seiner Beschlussempfehlung auf Drucksache 17/5169, den Gesetzentwurf der Bundesregierung auf Drucksache 17/4144 in der Ausschussfassung anzunehmen. Diejenigen, die dem Gesetzentwurf zustimmen wollen, mögen bitte die Hand heben. - Gegenstimmen? - Enthaltungen? - Der Gesetzentwurf ist in zweiter Beratung einstimmig angenommen.

Dritte Beratung

und Schlussabstimmung. Wer dafür ist, erhebe sich bitte. - Gegenstimmen? - Enthaltungen? - Der Gesetzentwurf ist in dritter Beratung ebenfalls einstimmig angenommen.

Tagesordnungspunkt 34 g:

Zweite und dritte Beratung des von der Bundesregierung eingebrachten Entwurfs eines Gesetzes über die vorläufige Durchführung unmittelbar geltender Vorschriften der Europäischen Union über die Zulassung oder Genehmigung des Inverkehrbringens von Pflanzenschutzmitteln

- Drucksache 17/4985 -

Beschlussempfehlung und Bericht des Ausschusses für Ernährung, Landwirtschaft und Verbraucherschutz (10. Ausschuss)

- Drucksache 17/5199 -

Berichterstattung:

Abgeordnete Alois Gerig

Gustav Herzog

Dr. Christel Happach-Kasan

Alexander Süßmair

Friedrich Ostendorff

Der Ausschuss für Ernährung, Landwirtschaft und Verbraucherschutz empfiehlt in seiner Beschlussempfehlung auf Drucksache 17/5199, den Gesetzentwurf der Bundesregierung auf Drucksache 17/4985 anzunehmen. Wer möchte dafür stimmen? - Wer ist dagegen? - Enthaltungen? - Der Gesetzentwurf ist in zweiter Beratung bei Enthaltung der Fraktion Die Linke und Zustimmung der übrigen Fraktionen angenommen.

Dritte Beratung

und Schlussabstimmung. Wer zustimmen will, möge sich erheben. - Gegenstimmen? - Enthaltungen? - Der Gesetzentwurf ist in dritter Beratung mit dem gleichen Stimmverhältnis wie vorher angenommen.

Tagesordnungspunkt 34 h:

Beratung der Beschlussempfehlung und des Berichts des Rechtsausschusses (6. Ausschuss) zu dem

Vorschlag für einen Beschluss des Rates über den Abschluss des Übereinkommens über die internationale Geltendmachung der Unterhaltsansprüche von Kindern und anderen Familienangehörigen durch die Europäische Gemeinschaft

KOM(2009) 373 endg.; Ratsdok. 12265/09

- Drucksachen 17/136 Nr. A.29, 17/5241 -

Berichterstattung:

Abgeordnete Ute Granold

Dr. Eva Högl

Stephan Thomae

Raju Sharma

Ingrid Hönlinger

Der Rechtsausschuss empfiehlt in seiner Beschlussempfehlung auf Drucksache 17/5241, in Kenntnis der Unterrichtung eine Entschließung anzunehmen. Wer stimmt für die Beschlussempfehlung? - Wer stimmt dagegen? - Enthaltungen? - Die Beschlussempfehlung ist angenommen. Zugestimmt haben die Koalitionsfraktionen und Die Linke, dagegen hat die SPD-Fraktion gestimmt, enthalten hat sich Bündnis 90/Die Grünen.

Tagesordnungspunkt 34 i:

Beratung der Beschlussempfehlung und des Berichts des Rechtsausschusses (6. Ausschuss) zu dem

Bericht der Kommission an den Rat, das Europäische Parlament, den Europäischen Wirtschafts- und Sozialausschuss und den Ausschuss der Regionen

Anwendung der Richtlinie 2004/48/EG des Europäischen Parlaments und des Rates vom 29. April 2004 zur Durchsetzung der Rechte des geistigen Eigentums",Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17099.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
193247,99,17,0,1325,,Katrin Göring-Eckardt,Katrin Göring-Eckardt,data/txt/17099.txt,Vizepräsidentin Katrin Göring-Eckardt,<null>,chair
